unitid,effydlev,xeydetot,efydetot,xeydeexc,efydeexc,xeydesom,efydesom,xeydenon,efydenon
218733,All students total,R,2625,R,373.0,R,1391.0,R,861.0
218733,Undergraduate total,R,2235,R,197.0,R,1284.0,R,754.0
218733,"Undergraduate, degree/certificate-seeking",R,2184,R,164.0,R,1284.0,R,736.0
218733,"Undergraduate, non-degree/certificate-seeking",R,51,R,33.0,R,0.0,R,18.0
218733,Graduate,R,390,R,176.0,R,107.0,R,107.0
218742,All students total,R,7107,R,5254.0,R,1414.0,R,439.0
218742,Undergraduate total,R,6430,R,4607.0,R,1394.0,R,429.0
218742,"Undergraduate, degree/certificate-seeking",R,5719,R,4346.0,R,1343.0,R,30.0
218742,"Undergraduate, non-degree/certificate-seeking",R,711,R,261.0,R,51.0,R,399.0
218742,Graduate,R,677,R,647.0,R,20.0,R,10.0
218751,All students total,R,503,R,0.0,R,376.0,R,127.0
218751,Graduate,R,503,R,0.0,R,376.0,R,127.0
218821,All students total,R,1116,R,57.0,R,973.0,R,86.0
218821,Undergraduate total,R,1116,R,57.0,R,973.0,R,86.0
218821,"Undergraduate, degree/certificate-seeking",R,1104,R,49.0,R,973.0,R,82.0
218821,"Undergraduate, non-degree/certificate-seeking",R,12,R,8.0,R,0.0,R,4.0
218830,All students total,R,5732,R,1190.0,R,2455.0,R,2087.0
218830,Undergraduate total,R,5732,R,1190.0,R,2455.0,R,2087.0
218830,"Undergraduate, degree/certificate-seeking",R,4092,R,793.0,R,2284.0,R,1015.0
218830,"Undergraduate, non-degree/certificate-seeking",R,1640,R,397.0,R,171.0,R,1072.0
218858,All students total,R,3882,R,1140.0,R,1654.0,R,1088.0
218858,Undergraduate total,R,3882,R,1140.0,R,1654.0,R,1088.0
218858,"Undergraduate, degree/certificate-seeking",R,2898,R,877.0,R,1350.0,R,671.0
218858,"Undergraduate, non-degree/certificate-seeking",R,984,R,263.0,R,304.0,R,417.0
218885,All students total,R,7208,R,1408.0,R,4147.0,R,1653.0
218885,Undergraduate total,R,7208,R,1408.0,R,4147.0,R,1653.0
218885,"Undergraduate, degree/certificate-seeking",R,5772,R,982.0,R,3817.0,R,973.0
218885,"Undergraduate, non-degree/certificate-seeking",R,1436,R,426.0,R,330.0,R,680.0
218894,All students total,R,16834,R,12403.0,R,3052.0,R,1379.0
218894,Undergraduate total,R,16834,R,12403.0,R,3052.0,R,1379.0
218894,"Undergraduate, degree/certificate-seeking",R,12182,R,8925.0,R,2473.0,R,784.0
218894,"Undergraduate, non-degree/certificate-seeking",R,4652,R,3478.0,R,579.0,R,595.0
218919,All students total,R,409,R,70.0,R,0.0,R,339.0
218919,Undergraduate total,R,409,R,70.0,R,0.0,R,339.0
218919,"Undergraduate, degree/certificate-seeking",R,409,R,70.0,R,0.0,R,339.0
218955,All students total,R,889,R,241.0,R,320.0,R,328.0
218955,Undergraduate total,R,889,R,241.0,R,320.0,R,328.0
218955,"Undergraduate, degree/certificate-seeking",R,610,R,205.0,R,275.0,R,130.0
218955,"Undergraduate, non-degree/certificate-seeking",R,279,R,36.0,R,45.0,R,198.0
218964,All students total,R,6589,R,1623.0,R,4495.0,R,471.0
218964,Undergraduate total,R,4867,R,543.0,R,3948.0,R,376.0
218964,"Undergraduate, degree/certificate-seeking",R,4463,R,513.0,R,3924.0,R,26.0
218964,"Undergraduate, non-degree/certificate-seeking",R,404,R,30.0,R,24.0,R,350.0
218964,Graduate,R,1722,R,1080.0,R,547.0,R,95.0
218973,All students total,R,1809,A,,A,,R,1809.0
218973,Undergraduate total,R,1809,A,,A,,R,1809.0
218973,"Undergraduate, degree/certificate-seeking",R,1804,A,,A,,R,1804.0
218973,"Undergraduate, non-degree/certificate-seeking",R,5,A,,A,,R,5.0
218991,All students total,R,5556,R,2923.0,R,2298.0,R,335.0
218991,Undergraduate total,R,5556,R,2923.0,R,2298.0,R,335.0
218991,"Undergraduate, degree/certificate-seeking",R,4420,R,2298.0,R,2012.0,R,110.0
218991,"Undergraduate, non-degree/certificate-seeking",R,1136,R,625.0,R,286.0,R,225.0
219000,All students total,R,2255,R,315.0,R,1486.0,R,454.0
219000,Undergraduate total,R,1871,R,21.0,R,1452.0,R,398.0
219000,"Undergraduate, degree/certificate-seeking",R,1671,R,0.0,R,1439.0,R,232.0
219000,"Undergraduate, non-degree/certificate-seeking",R,200,R,21.0,R,13.0,R,166.0
219000,Graduate,R,384,R,294.0,R,34.0,R,56.0
219037,All students total,R,49,A,,A,,R,49.0
219037,Undergraduate total,R,49,A,,A,,R,49.0
219037,"Undergraduate, degree/certificate-seeking",C,49,A,,A,,C,49.0
219046,All students total,R,5529,R,2877.0,R,1756.0,R,896.0
219046,Undergraduate total,R,5047,R,2485.0,R,1677.0,R,885.0
219046,"Undergraduate, degree/certificate-seeking",R,2481,R,329.0,R,1492.0,R,660.0
219046,"Undergraduate, non-degree/certificate-seeking",R,2566,R,2156.0,R,185.0,R,225.0
219046,Graduate,R,482,R,392.0,R,79.0,R,11.0
219082,All students total,R,4794,R,3150.0,R,717.0,R,927.0
219082,Undergraduate total,R,3842,R,2393.0,R,672.0,R,777.0
219082,"Undergraduate, degree/certificate-seeking",R,2273,R,919.0,R,645.0,R,709.0
219082,"Undergraduate, non-degree/certificate-seeking",R,1569,R,1474.0,R,27.0,R,68.0
219082,Graduate,R,952,R,757.0,R,45.0,R,150.0
219091,All students total,R,1287,R,30.0,R,212.0,R,1045.0
219091,Undergraduate total,R,928,R,25.0,R,143.0,R,760.0
219091,"Undergraduate, degree/certificate-seeking",R,832,R,25.0,R,140.0,R,667.0
219091,"Undergraduate, non-degree/certificate-seeking",R,96,R,0.0,R,3.0,R,93.0
219091,Graduate,R,359,R,5.0,R,69.0,R,285.0
219125,All students total,R,128,A,,A,,R,128.0
219125,Undergraduate total,R,128,A,,A,,R,128.0
219125,"Undergraduate, degree/certificate-seeking",C,128,A,,A,,C,128.0
219143,All students total,R,2641,R,304.0,R,1059.0,R,1278.0
219143,Undergraduate total,R,2641,R,304.0,R,1059.0,R,1278.0
219143,"Undergraduate, degree/certificate-seeking",R,2054,R,146.0,R,936.0,R,972.0
219143,"Undergraduate, non-degree/certificate-seeking",R,587,R,158.0,R,123.0,R,306.0
219170,All students total,R,36,A,,A,,R,36.0
219170,Undergraduate total,R,36,A,,A,,R,36.0
219170,"Undergraduate, degree/certificate-seeking",C,36,A,,A,,C,36.0
219189,All students total,R,1331,R,319.0,R,247.0,R,765.0
219189,Undergraduate total,R,1331,R,319.0,R,247.0,R,765.0
219189,"Undergraduate, degree/certificate-seeking",R,1059,R,104.0,R,225.0,R,730.0
219189,"Undergraduate, non-degree/certificate-seeking",R,272,R,215.0,R,22.0,R,35.0
219198,All students total,R,1627,R,114.0,R,618.0,R,895.0
219198,Undergraduate total,R,1357,R,62.0,R,414.0,R,881.0
219198,"Undergraduate, degree/certificate-seeking",R,706,R,13.0,R,411.0,R,282.0
219198,"Undergraduate, non-degree/certificate-seeking",R,651,R,49.0,R,3.0,R,599.0
219198,Graduate,R,270,R,52.0,R,204.0,R,14.0
219204,All students total,R,2255,R,2255.0,A,,A,
219204,Undergraduate total,R,1787,R,1787.0,A,,A,
219204,"Undergraduate, degree/certificate-seeking",R,1766,R,1766.0,A,,A,
219204,"Undergraduate, non-degree/certificate-seeking",R,21,R,21.0,A,,A,
219204,Graduate,R,468,R,468.0,A,,A,
219240,All students total,R,750,R,750.0,Z,0.0,R,0.0
219240,Undergraduate total,R,24,R,24.0,Z,0.0,R,0.0
219240,"Undergraduate, degree/certificate-seeking",R,24,R,24.0,Z,0.0,R,0.0
219240,Graduate,R,726,R,726.0,Z,0.0,R,0.0
219259,All students total,R,4726,R,2647.0,R,1209.0,R,870.0
219259,Undergraduate total,R,4036,R,2109.0,R,1117.0,R,810.0
219259,"Undergraduate, degree/certificate-seeking",R,1476,R,183.0,R,1026.0,R,267.0
219259,"Undergraduate, non-degree/certificate-seeking",R,2560,R,1926.0,R,91.0,R,543.0
219259,Graduate,R,690,R,538.0,R,92.0,R,60.0
219277,All students total,R,1626,R,1592.0,R,31.0,R,3.0
219277,Undergraduate total,R,1578,R,1545.0,R,31.0,R,2.0
219277,"Undergraduate, degree/certificate-seeking",R,1469,R,1436.0,R,31.0,R,2.0
219277,"Undergraduate, non-degree/certificate-seeking",R,109,R,109.0,R,0.0,R,0.0
219277,Graduate,R,48,R,47.0,R,0.0,R,1.0
219295,All students total,R,694,R,528.0,R,130.0,R,36.0
219295,Undergraduate total,R,666,R,500.0,R,130.0,R,36.0
219295,"Undergraduate, degree/certificate-seeking",R,660,R,500.0,R,126.0,R,34.0
219295,"Undergraduate, non-degree/certificate-seeking",R,6,R,0.0,R,4.0,R,2.0
219295,Graduate,R,28,R,28.0,R,0.0,R,0.0
219338,All students total,R,16,A,,A,,R,16.0
219338,Undergraduate total,R,16,A,,A,,R,16.0
219338,"Undergraduate, degree/certificate-seeking",C,16,A,,A,,C,16.0
219347,All students total,R,2857,R,421.0,R,2047.0,R,389.0
219347,Undergraduate total,R,2443,R,312.0,R,1942.0,R,189.0
219347,"Undergraduate, degree/certificate-seeking",R,2108,R,138.0,R,1917.0,R,53.0
219347,"Undergraduate, non-degree/certificate-seeking",R,335,R,174.0,R,25.0,R,136.0
219347,Graduate,R,414,R,109.0,R,105.0,R,200.0
219356,All students total,R,13678,R,3398.0,R,8385.0,R,1895.0
219356,Undergraduate total,R,11920,R,2929.0,R,7815.0,R,1176.0
219356,"Undergraduate, degree/certificate-seeking",R,9663,R,925.0,R,7692.0,R,1046.0
219356,"Undergraduate, non-degree/certificate-seeking",R,2257,R,2004.0,R,123.0,R,130.0
219356,Graduate,R,1758,R,469.0,R,570.0,R,719.0
219374,All students total,R,1194,A,,A,,R,1194.0
219374,Undergraduate total,R,1039,A,,A,,R,1039.0
219374,"Undergraduate, degree/certificate-seeking",R,1031,A,,A,,R,1031.0
219374,"Undergraduate, non-degree/certificate-seeking",R,8,A,,A,,R,8.0
219374,Graduate,R,155,A,,A,,R,155.0
219383,All students total,R,1920,R,234.0,R,1363.0,R,323.0
219383,Undergraduate total,R,1512,R,74.0,R,1180.0,R,258.0
219383,"Undergraduate, degree/certificate-seeking",R,1432,R,70.0,R,1180.0,R,182.0
219383,"Undergraduate, non-degree/certificate-seeking",R,80,R,4.0,Z,0.0,R,76.0
219383,Graduate,R,408,R,160.0,R,183.0,R,65.0
219392,All students total,R,27,A,,A,,R,27.0
219392,Undergraduate total,R,27,A,,A,,R,27.0
219392,"Undergraduate, degree/certificate-seeking",C,27,A,,A,,C,27.0
219408,All students total,R,272,R,0.0,R,238.0,R,34.0
219408,Undergraduate total,R,272,R,0.0,R,238.0,R,34.0
219408,"Undergraduate, degree/certificate-seeking",R,185,R,0.0,R,174.0,R,11.0
219408,"Undergraduate, non-degree/certificate-seeking",R,87,R,0.0,R,64.0,R,23.0
219426,All students total,R,3006,R,677.0,R,1078.0,R,1251.0
219426,Undergraduate total,R,3006,R,677.0,R,1078.0,R,1251.0
219426,"Undergraduate, degree/certificate-seeking",R,2461,R,440.0,R,1012.0,R,1009.0
219426,"Undergraduate, non-degree/certificate-seeking",R,545,R,237.0,R,66.0,R,242.0
219453,All students total,R,199,A,,A,,R,199.0
219453,Undergraduate total,R,199,A,,A,,R,199.0
219453,"Undergraduate, degree/certificate-seeking",C,199,A,,A,,C,199.0
219471,All students total,R,12018,R,4928.0,R,4769.0,R,2321.0
219471,Undergraduate total,R,8720,R,3242.0,R,3980.0,R,1498.0
219471,"Undergraduate, degree/certificate-seeking",R,6067,R,793.0,R,3914.0,R,1360.0
219471,"Undergraduate, non-degree/certificate-seeking",R,2653,R,2449.0,R,66.0,R,138.0
219471,Graduate,R,3298,R,1686.0,R,789.0,R,823.0
219480,All students total,R,1875,R,523.0,R,530.0,R,822.0
219480,Undergraduate total,R,1875,R,523.0,R,530.0,R,822.0
219480,"Undergraduate, degree/certificate-seeking",R,1208,R,333.0,R,420.0,R,455.0
219480,"Undergraduate, non-degree/certificate-seeking",R,667,R,190.0,R,110.0,R,367.0
219505,All students total,R,62,A,,A,,R,62.0
219505,Undergraduate total,R,62,A,,A,,R,62.0
219505,"Undergraduate, degree/certificate-seeking",R,62,A,,A,,R,62.0
219587,All students total,R,101,A,,A,,R,101.0
219587,Undergraduate total,R,101,A,,A,,R,101.0
219587,"Undergraduate, degree/certificate-seeking",C,101,A,,A,,C,101.0
219596,All students total,R,268,R,0.0,R,0.0,R,268.0
219596,Undergraduate total,R,268,R,0.0,R,0.0,R,268.0
219596,"Undergraduate, degree/certificate-seeking",R,268,R,0.0,R,0.0,R,268.0
219602,All students total,R,12108,R,3686.0,R,7461.0,R,961.0
219602,Undergraduate total,R,10578,R,2743.0,R,6958.0,R,877.0
219602,"Undergraduate, degree/certificate-seeking",R,9327,R,2456.0,R,6500.0,R,371.0
219602,"Undergraduate, non-degree/certificate-seeking",R,1251,R,287.0,R,458.0,R,506.0
219602,Graduate,R,1530,R,943.0,R,503.0,R,84.0
219639,All students total,R,1123,R,403.0,R,694.0,R,26.0
219639,Undergraduate total,R,1097,R,401.0,R,671.0,R,25.0
219639,"Undergraduate, degree/certificate-seeking",R,1094,R,400.0,R,669.0,R,25.0
219639,"Undergraduate, non-degree/certificate-seeking",R,3,R,1.0,R,2.0,R,0.0
219639,Graduate,R,26,R,2.0,R,23.0,R,1.0
219709,All students total,R,8827,R,27.0,R,6532.0,R,2268.0
219709,Undergraduate total,R,7027,R,26.0,R,5772.0,R,1229.0
219709,"Undergraduate, degree/certificate-seeking",R,7006,R,26.0,R,5768.0,R,1212.0
219709,"Undergraduate, non-degree/certificate-seeking",R,21,Z,0.0,R,4.0,R,17.0
219709,Graduate,R,1800,R,1.0,R,760.0,R,1039.0
219718,All students total,R,4778,R,2216.0,R,1378.0,R,1184.0
219718,Undergraduate total,R,4063,R,1501.0,R,1378.0,R,1184.0
219718,"Undergraduate, degree/certificate-seeking",R,2948,R,1100.0,R,873.0,R,975.0
219718,"Undergraduate, non-degree/certificate-seeking",R,1115,R,401.0,R,505.0,R,209.0
219718,Graduate,R,715,R,715.0,Z,0.0,R,0.0
219790,All students total,R,2283,R,838.0,R,115.0,R,1330.0
219790,Undergraduate total,R,1971,R,533.0,R,108.0,R,1330.0
219790,"Undergraduate, degree/certificate-seeking",R,1417,R,274.0,R,93.0,R,1050.0
219790,"Undergraduate, non-degree/certificate-seeking",R,554,R,259.0,R,15.0,R,280.0
219790,Graduate,R,312,R,305.0,R,7.0,R,0.0
219806,All students total,R,3449,R,1282.0,R,911.0,R,1256.0
219806,Undergraduate total,R,1865,R,77.0,R,718.0,R,1070.0
219806,"Undergraduate, degree/certificate-seeking",R,1754,R,70.0,R,717.0,R,967.0
219806,"Undergraduate, non-degree/certificate-seeking",R,111,R,7.0,R,1.0,R,103.0
219806,Graduate,R,1584,R,1205.0,R,193.0,R,186.0
219824,All students total,R,9510,R,7529.0,R,1613.0,R,368.0
219824,Undergraduate total,R,9510,R,7529.0,R,1613.0,R,368.0
219824,"Undergraduate, degree/certificate-seeking",R,7159,R,5387.0,R,1456.0,R,316.0
219824,"Undergraduate, non-degree/certificate-seeking",R,2351,R,2142.0,R,157.0,R,52.0
219833,All students total,R,2295,R,367.0,R,1672.0,R,256.0
219833,Undergraduate total,R,1745,R,219.0,R,1380.0,R,146.0
219833,"Undergraduate, degree/certificate-seeking",R,1482,R,136.0,R,1311.0,R,35.0
219833,"Undergraduate, non-degree/certificate-seeking",R,263,R,83.0,R,69.0,R,111.0
219833,Graduate,R,550,R,148.0,R,292.0,R,110.0
219842,All students total,R,597,R,558.0,R,35.0,R,4.0
219842,Undergraduate total,R,146,R,146.0,R,0.0,R,0.0
219842,"Undergraduate, non-degree/certificate-seeking",R,146,R,146.0,R,0.0,R,0.0
219842,Graduate,R,451,R,412.0,R,35.0,R,4.0
219851,All students total,R,134,A,,A,,R,134.0
219851,Undergraduate total,R,134,A,,A,,R,134.0
219851,"Undergraduate, degree/certificate-seeking",C,134,A,,A,,C,134.0
219879,All students total,R,3892,R,693.0,R,1870.0,R,1329.0
219879,Undergraduate total,R,3892,R,693.0,R,1870.0,R,1329.0
219879,"Undergraduate, degree/certificate-seeking",R,2747,R,549.0,R,1729.0,R,469.0
219879,"Undergraduate, non-degree/certificate-seeking",R,1145,R,144.0,R,141.0,R,860.0
219888,All students total,R,8037,R,5651.0,R,2112.0,R,274.0
219888,Undergraduate total,R,8037,R,5651.0,R,2112.0,R,274.0
219888,"Undergraduate, degree/certificate-seeking",R,5846,R,3654.0,R,1989.0,R,203.0
219888,"Undergraduate, non-degree/certificate-seeking",R,2191,R,1997.0,R,123.0,R,71.0
219903,All students total,R,2387,Z,0.0,R,2348.0,R,39.0
219903,Undergraduate total,R,2387,Z,0.0,R,2348.0,R,39.0
219903,"Undergraduate, degree/certificate-seeking",R,2387,Z,0.0,R,2348.0,R,39.0
219921,All students total,R,428,A,,A,,R,428.0
219921,Undergraduate total,R,428,A,,A,,R,428.0
219921,"Undergraduate, degree/certificate-seeking",R,408,A,,A,,R,408.0
219921,"Undergraduate, non-degree/certificate-seeking",R,20,A,,A,,R,20.0
219949,All students total,R,3020,R,70.0,R,0.0,R,2950.0
219949,Undergraduate total,R,2581,R,12.0,R,0.0,R,2569.0
219949,"Undergraduate, degree/certificate-seeking",R,2114,R,12.0,R,0.0,R,2102.0
219949,"Undergraduate, non-degree/certificate-seeking",R,467,R,0.0,R,0.0,R,467.0
219949,Graduate,R,439,R,58.0,R,0.0,R,381.0
219976,All students total,R,5937,R,672.0,R,3334.0,R,1931.0
219976,Undergraduate total,R,3507,R,300.0,R,2252.0,R,955.0
219976,"Undergraduate, degree/certificate-seeking",R,3198,R,294.0,R,2232.0,R,672.0
219976,"Undergraduate, non-degree/certificate-seeking",R,309,R,6.0,R,20.0,R,283.0
219976,Graduate,R,2430,R,372.0,R,1082.0,R,976.0
219994,All students total,R,1100,A,,A,,R,1100.0
219994,Undergraduate total,R,1100,A,,A,,R,1100.0
219994,"Undergraduate, degree/certificate-seeking",R,948,A,,A,,R,948.0
219994,"Undergraduate, non-degree/certificate-seeking",R,152,A,,A,,R,152.0
220002,All students total,R,238,R,0.0,R,0.0,R,238.0
220002,Undergraduate total,R,238,R,0.0,R,0.0,R,238.0
220002,"Undergraduate, degree/certificate-seeking",R,238,R,0.0,R,0.0,R,238.0
220057,All students total,R,3495,R,1157.0,R,1341.0,R,997.0
220057,Undergraduate total,R,3495,R,1157.0,R,1341.0,R,997.0
220057,"Undergraduate, degree/certificate-seeking",R,2508,R,777.0,R,1180.0,R,551.0
220057,"Undergraduate, non-degree/certificate-seeking",R,987,R,380.0,R,161.0,R,446.0
220075,All students total,R,15797,R,1790.0,R,8584.0,R,5423.0
220075,Undergraduate total,R,12405,R,629.0,R,7835.0,R,3941.0
220075,"Undergraduate, degree/certificate-seeking",R,11673,R,456.0,R,7611.0,R,3606.0
220075,"Undergraduate, non-degree/certificate-seeking",R,732,R,173.0,R,224.0,R,335.0
220075,Graduate,R,3392,R,1161.0,R,749.0,R,1482.0
220118,All students total,R,324,A,,A,,R,324.0
220118,Undergraduate total,R,324,A,,A,,R,324.0
220118,"Undergraduate, degree/certificate-seeking",R,324,A,,A,,R,324.0
220127,All students total,R,717,R,43.0,Z,0.0,R,674.0
220127,Undergraduate total,R,717,R,43.0,Z,0.0,R,674.0
220127,"Undergraduate, degree/certificate-seeking",R,715,R,43.0,Z,0.0,R,672.0
220127,"Undergraduate, non-degree/certificate-seeking",R,2,R,0.0,Z,0.0,R,2.0
220163,All students total,R,65,A,,A,,R,65.0
220163,Undergraduate total,R,65,A,,A,,R,65.0
220163,"Undergraduate, degree/certificate-seeking",C,65,A,,A,,C,65.0
220181,All students total,R,952,R,1.0,R,0.0,R,951.0
220181,Undergraduate total,R,920,R,1.0,R,0.0,R,919.0
220181,"Undergraduate, degree/certificate-seeking",R,920,R,1.0,R,0.0,R,919.0
220181,Graduate,R,32,A,,A,,R,32.0
220206,All students total,R,383,R,59.0,R,27.0,R,297.0
220206,Undergraduate total,R,356,R,32.0,R,27.0,R,297.0
220206,"Undergraduate, degree/certificate-seeking",R,273,R,32.0,R,27.0,R,214.0
220206,"Undergraduate, non-degree/certificate-seeking",R,83,R,0.0,R,0.0,R,83.0
220206,Graduate,R,27,R,27.0,Z,0.0,R,0.0
220215,All students total,R,2404,R,546.0,R,892.0,R,966.0
220215,Undergraduate total,R,1819,R,96.0,R,768.0,R,955.0
220215,"Undergraduate, degree/certificate-seeking",R,1393,R,18.0,R,661.0,R,714.0
220215,"Undergraduate, non-degree/certificate-seeking",R,426,R,78.0,R,107.0,R,241.0
220215,Graduate,R,585,R,450.0,R,124.0,R,11.0
220251,All students total,R,642,A,,A,,R,642.0
220251,Undergraduate total,R,642,A,,A,,R,642.0
220251,"Undergraduate, degree/certificate-seeking",R,368,A,,A,,R,368.0
220251,"Undergraduate, non-degree/certificate-seeking",R,274,A,,A,,R,274.0
220279,All students total,R,781,A,,A,,R,781.0
220279,Undergraduate total,R,781,A,,A,,R,781.0
220279,"Undergraduate, degree/certificate-seeking",R,392,A,,A,,R,392.0
220279,"Undergraduate, non-degree/certificate-seeking",R,389,A,,A,,R,389.0
220321,All students total,R,892,A,,A,,R,892.0
220321,Undergraduate total,R,892,A,,A,,R,892.0
220321,"Undergraduate, degree/certificate-seeking",R,520,A,,A,,R,520.0
220321,"Undergraduate, non-degree/certificate-seeking",R,372,A,,A,,R,372.0
220394,All students total,R,452,R,0.0,R,0.0,R,452.0
220394,Undergraduate total,R,452,R,0.0,R,0.0,R,452.0
220394,"Undergraduate, degree/certificate-seeking",R,341,R,0.0,R,0.0,R,341.0
220394,"Undergraduate, non-degree/certificate-seeking",R,111,R,0.0,R,0.0,R,111.0
220400,All students total,R,5595,R,4036.0,R,797.0,R,762.0
220400,Undergraduate total,R,5595,R,4036.0,R,797.0,R,762.0
220400,"Undergraduate, degree/certificate-seeking",R,3647,R,2846.0,R,481.0,R,320.0
220400,"Undergraduate, non-degree/certificate-seeking",R,1948,R,1190.0,R,316.0,R,442.0
220464,All students total,R,247,R,201.0,R,0.0,R,46.0
220464,Undergraduate total,R,247,R,201.0,R,0.0,R,46.0
220464,"Undergraduate, degree/certificate-seeking",R,247,R,201.0,R,0.0,R,46.0
220473,All students total,R,1266,R,490.0,R,283.0,R,493.0
220473,Undergraduate total,R,883,R,219.0,R,240.0,R,424.0
220473,"Undergraduate, degree/certificate-seeking",R,831,R,176.0,R,239.0,R,416.0
220473,"Undergraduate, non-degree/certificate-seeking",R,52,R,43.0,R,1.0,R,8.0
220473,Graduate,R,383,R,271.0,R,43.0,R,69.0
220491,All students total,R,394,A,,A,,R,394.0
220491,Undergraduate total,R,394,A,,A,,R,394.0
220491,"Undergraduate, degree/certificate-seeking",C,394,A,,A,,C,394.0
220516,All students total,R,2378,R,1166.0,R,950.0,R,262.0
220516,Undergraduate total,R,1947,R,969.0,R,758.0,R,220.0
220516,"Undergraduate, degree/certificate-seeking",R,1846,R,913.0,R,749.0,R,184.0
220516,"Undergraduate, non-degree/certificate-seeking",R,101,R,56.0,R,9.0,R,36.0
220516,Graduate,R,431,R,197.0,R,192.0,R,42.0
220552,All students total,R,9907,R,5150.0,R,3576.0,R,1181.0
220552,Undergraduate total,R,8527,R,4833.0,R,3218.0,R,476.0
220552,"Undergraduate, degree/certificate-seeking",R,8462,R,4776.0,R,3213.0,R,473.0
220552,"Undergraduate, non-degree/certificate-seeking",R,65,R,57.0,R,5.0,R,3.0
